stud_id,svyunit,ym,contact,teps_sex,tepsb_sex,np13v01,np13v05,np13v28,np13v29,np13v30_g,np13v30_gd,np13v31,np13v32v33_u,np13v32v33_ud,np13v34,np13v35,np13v36,np13v36_1,np13v36_2,np13v37,np13v37_1,np13v37_2,np13v38,np13v38_1,np13v38_2,np13v39,np13v39_1,np13v39_2,np13v40,np13v41,np13v42,np13v43,np13v44,np13v44_1,np13v45,np13v46,np13v47,np13v48,np13v49,np13v49_k,np13v50,np13v51,np13v52,np13v53,np13v54,np13v55,np13v56,np13v57,np13v58,np13v59,np13v60,np13v60_k,np13v61,np13v62,np13log1,np13log2
42076,1,201401,2,2,2,1,13,3,7,1,6,1,1,6,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,1,2,2,1,99,1,79,97,9700,2,999,11,40,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
40706,1,201312,2,1,1,1,1,3,7,1,2,2,1,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
43978,1,201312,2,2,2,1,7,3,7,8,3,2,8,3,2,1,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,1,99,1,2,27,9,81,2,999,97,60,6,2,97,1,2,28,8,81,2,999,45,5,0,0
40613,2,201403,2,1,1,1,1,3,7,6,5,1,6,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41109,2,201404,2,2,2,1,1,3,5,99,99,1,8,3,1,1,1,99,99,1,99,99,2,1,99,2,2,3,1,3,2,1,99,1,2,46,2,52,2,999,10,40,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
33364,2,201404,2,2,2,3,4,3,5,99,99,1,9,7,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,81,97,22,97,999,10,997,97,2,10,1,2,81,97,22,2,999,997,97,0,0
30919,1,201312,2,2,2,1,2,3,7,6,2,2,6,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
43359,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
31927,1,201401,1,1,1,3,15,3,6,99,99,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
41610,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
37679,1,201312,2,2,2,1,2,3,6,99,99,1,1,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,1,79,5,23,2,999,10,40,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
41068,1,201312,2,1,1,1,9,3,5,99,99,1,8,5,2,1,1,99,99,1,99,99,2,1,99,1,99,99,1,1,2,1,1,99,2,64,4,34,2,999,11,40,5,2,7,1,2,40,4,72,2,999,48,6,0,0
37312,2,201403,2,1,1,1,14,3,5,99,99,1,3,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,1,1,1,99,2,38,6,31,1,20,11,48,8,2,11,1,2,26,9,81,1,3,96,7,0,0
39756,1,201312,2,1,1,1,9,3,5,99,99,1,8,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,22,9,31,2,999,10,44,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
41999,1,201312,2,1,1,1,8,3,4,99,99,1,3,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,64,9,34,2,999,10,70,8,2,5,1,1,98,9,34,1,997,997,8,0,0
42958,1,201312,2,1,1,1,2,3,5,99,99,1,8,4,1,1,1,99,99,1,99,99,1,99,99,1,99,99,2,3,2,1,99,1,2,26,6,31,2,999,10,997,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
49600,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
44981,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35099,1,201401,2,2,2,1,6,3,5,99,99,1,8,3,1,1,1,99,99,1,99,99,2,1,99,2,1,99,1,1,2,2,1,99,2,62,9,42,2,999,9,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
36206,1,201311,2,2,2,3,15,3,6,99,99,1,1,4,1,2,97,99,99,97,99,99,1,99,99,1,99,99,1,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
45828,1,201312,2,1,1,3,24,3,6,99,99,1,11,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
47732,2,201403,2,1,1,3,2,3,5,99,99,1,3,4,1,1,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,1,1,99,97,44,97,34,2,999,11,40,6,2,11,1,2,47,3,34,2,999,40,5,0,0
37736,2,201403,2,1,1,1,1,3,7,1,8,2,2,8,1,1,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,1,99,1,2,87,2,51,2,999,97,6,3,1,99,99,99,999,99,9999,99,999,999,99,0,0
34437,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
37918,1,201312,2,2,2,1,15,3,5,99,99,1,8,2,1,1,1,99,99,1,99,99,2,1,99,1,99,99,1,3,1,1,99,1,2,81,3,32,2,999,11,39,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
33496,1,201401,2,1,1,1,9,3,6,99,99,1,6,4,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,59,4,83,2,999,11,50,5,2,10,1,2,998,4,82,2,999,48,4,0,0
45604,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
38342,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43615,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32198,1,201312,2,1,1,1,2,3,6,99,99,1,6,3,2,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,30,9,41,2,999,11,48,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
35469,1,201312,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43320,1,201312,2,1,1,1,4,3,7,1,2,2,1,2,1,2,2,1,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
48265,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
36142,1,201312,2,1,1,1,6,3,7,1,4,2,1,4,1,2,1,99,99,2,1,99,1,99,99,2,2,2,99,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
40502,1,201312,2,1,1,7,14,3,2,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,2,1,99,2,47,97,93,1,997,10,997,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
50087,1,201401,2,1,1,1,4,3,6,99,99,1,6,3,1,2,2,1,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,72,9,31,2,999,11,50,7,2,10,1,2,69,4,34,2,999,40,6,0,0
36695,1,201401,2,1,1,5,8,3,7,6,5,1,6,5,1,2,97,99,99,1,99,99,97,99,99,97,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
38352,2,201403,2,1,1,1,2,3,5,99,99,1,9,4,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,27,9,31,1,15,11,61,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
35267,1,201312,2,1,1,1,1,3,5,99,99,1,8,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,2,99,99,46,3,52,2,999,10,77,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
48856,1,201312,2,1,1,3,6,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,47,3,52,1,4,10,55,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
41088,1,201312,2,2,2,1,2,3,6,99,99,1,6,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,1,1,99,1,2,45,3,34,2,999,11,40,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
41513,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48706,2,201404,2,2,2,1,1,3,7,6,4,2,6,4,1,2,1,99,99,1,99,99,1,99,99,2,2,2,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
31135,1,201312,2,2,2,1,2,3,6,99,99,1,6,2,1,2,1,99,99,1,99,99,2,1,99,1,99,99,1,1,2,1,1,99,2,16,4,52,1,10,10,45,7,2,9,1,2,46,5,52,2,999,63,6,0,0
30450,2,201403,2,1,1,1,13,3,6,99,99,1,1,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41280,2,201403,2,1,1,1,15,3,3,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,1,1,99,1,47,3,52,2,999,11,48,4,2,8,1,2,47,3,52,2,999,48,4,0,0
36202,1,201311,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32515,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32630,1,201311,2,1,1,1,8,3,6,99,99,1,6,3,1,2,2,1,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
33748,1,201312,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
39731,1,201312,2,2,2,1,4,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,64,5,34,2,999,11,40,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
32996,1,201312,2,1,1,1,14,3,6,99,99,1,1,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
48933,1,201312,2,1,1,1,11,3,7,3,5,2,6,5,1,2,2,2,1,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
32392,1,201311,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48056,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30577,1,201312,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
39293,2,201403,2,1,1,1,5,3,6,99,99,1,6,8,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,1,99,1,2,51,3,51,2,999,97,60,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
48929,1,201312,2,2,2,1,13,3,7,6,5,1,6,5,1,2,1,99,99,1,99,99,2,1,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
35230,1,201312,2,1,1,1,15,3,6,99,99,1,6,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,3,1,1,99,1,2,47,4,72,2,999,11,60,8,2,10,1,2,24,5,82,2,999,44,5,0,0
32016,2,201403,2,2,2,1,10,3,5,99,99,1,8,3,1,1,2,2,2,2,1,99,1,99,99,1,99,99,1,1,2,1,1,99,2,40,4,41,2,999,10,45,5,2,9,1,2,81,2,32,2,999,30,4,0,0
37265,1,201401,2,2,2,1,1,3,7,6,4,1,6,4,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,1,2,2,1,99,2,72,5,34,2,999,10,40,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
34033,1,201311,2,2,2,3,1,3,7,11,7,2,6,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,1,99,1,1,81,2,32,2,999,10,44,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
43603,1,201311,2,1,1,3,1,3,7,1,5,1,1,5,1,2,2,1,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
33406,1,201312,2,1,1,1,1,3,7,6,5,2,6,5,1,2,2,1,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
43873,2,201404,2,2,2,3,2,3,6,99,99,1,98,98,1,2,2,1,99,2,1,99,1,99,99,1,99,99,1,1,2,1,1,99,2,997,97,9997,2,999,10,40,97,2,10,1,2,998,97,9997,2,999,40,5,0,0
48347,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
44907,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47827,1,201311,2,1,1,1,4,3,6,99,99,2,6,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
42559,1,201401,1,1,1,3,11,3,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
37931,1,201311,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
40207,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
42273,1,201312,2,2,2,1,4,3,5,99,99,1,8,7,1,1,2,1,99,1,99,99,1,99,99,1,99,99,1,1,1,1,1,99,2,27,5,34,1,1,9,44,6,2,9,1,2,47,6,52,2,999,48,6,0,0
43141,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
45806,2,201403,2,1,1,1,1,3,5,99,99,1,9,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,1,69,6,9998,2,999,11,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
44257,1,201312,2,2,2,1,8,3,5,99,99,1,8,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,21,3,41,2,999,11,40,5,2,10,1,2,69,3,34,2,999,40,5,0,0
48914,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
45607,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43152,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
39665,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35482,2,201404,2,1,1,1,14,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,1,1,99,1,2,77,2,31,2,999,11,48,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
44729,1,201312,2,1,1,1,7,3,5,99,99,1,9,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,60,97,31,2,999,10,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
49511,1,201312,2,2,2,3,1,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,2,97,99,2,2,97,1,1,2,2,1,99,2,76,97,34,97,999,9,996,97,1,99,99,99,999,99,9999,99,999,999,99,0,0
46359,1,201401,2,2,2,1,17,3,6,99,99,1,6,7,1,2,2,1,99,2,1,99,2,1,99,97,99,99,1,1,2,2,1,99,1,81,97,22,1,997,10,50,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
44164,1,201312,2,2,2,1,8,3,6,99,99,1,6,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,2,1,99,2,57,6,91,2,999,10,40,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
41258,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43826,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
41185,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43455,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
33410,1,201311,2,1,1,1,1,3,6,99,99,1,1,6,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,70,4,31,2,999,10,50,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
49213,1,201401,2,1,1,1,14,3,6,99,99,1,1,1,1,2,1,99,99,1,99,99,2,1,99,1,99,99,1,1,2,1,1,99,2,48,9,34,2,999,11,997,4,2,7,1,2,51,5,51,1,80,96,10,0,0
41732,1,201401,2,2,2,3,14,3,3,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,2,1,1,99,2,90,5,51,2,999,11,997,7,2,97,1,2,21,9,41,2,999,60,97,0,0
41077,2,201403,2,1,1,1,7,3,5,99,99,1,9,9,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,27,9,21,2,999,11,40,9,2,9,3,99,46,1,52,2,999,56,12,0,0
45533,1,201311,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47902,1,201311,2,1,1,3,1,3,7,1,3,2,1,3,1,2,1,99,99,1,99,99,2,2,4,2,2,3,99,1,2,2,1,99,2,69,97,24,2,999,11,997,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
47262,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
34545,1,201312,2,1,1,1,16,3,7,6,7,1,8,4,1,2,1,99,99,1,99,99,2,1,99,2,1,99,99,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,1
43858,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
36789,1,201312,2,1,1,1,4,3,5,99,99,1,3,9,1,1,1,99,99,1,99,99,2,2,4,1,99,99,2,1,2,2,1,99,2,10,9,31,2,999,11,58,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
36417,2,201404,2,2,2,2,15,3,6,99,99,1,1,2,1,2,1,99,99,1,99,99,2,1,99,1,99,99,97,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
42590,1,201401,2,1,1,3,2,3,5,99,99,1,8,97,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
40491,1,201311,2,1,1,1,15,3,6,99,99,1,6,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,2,2,1,1,99,2,18,4,34,1,5,11,40,9,2,11,1,2,18,6,52,2,999,40,7,0,0
44153,1,201401,2,1,1,2,9,3,7,1,8,2,1,1,1,2,97,99,99,97,99,99,97,99,99,97,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
47144,1,201401,2,2,2,1,1,3,5,99,99,1,3,2,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,60,3,42,2,999,11,46,5,2,10,1,2,48,3,42,1,1,60,6,0,0
46235,1,201312,2,2,2,1,9,3,6,99,99,1,1,3,1,2,2,1,99,2,1,99,1,99,99,1,99,99,2,3,2,1,99,1,2,79,5,33,2,999,10,45,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
35278,2,201403,2,2,2,3,2,3,4,99,99,1,9,2,1,1,2,1,99,97,99,99,1,99,99,1,99,99,1,1,1,1,1,99,2,46,2,52,2,999,12,997,5,2,9,1,2,46,2,52,2,999,997,5,0,0
40881,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
34234,1,201312,2,2,2,3,1,3,7,11,3,2,1,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,1,99,1,2,76,97,34,2,999,97,997,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
47266,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48919,1,201312,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
36822,2,201404,2,1,1,1,2,3,7,1,3,2,1,4,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
35978,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35087,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30691,1,201401,2,2,2,1,10,1,1,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
40749,1,201312,2,2,2,1,8,3,6,99,99,1,6,8,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,24,4,34,2,999,11,45,6,2,9,1,2,46,4,41,2,999,48,6,0,0
46938,1,201311,2,1,1,1,21,3,5,99,99,1,8,4,1,1,1,99,99,2,1,99,1,99,99,1,99,99,1,1,2,2,1,99,2,47,9,52,2,999,11,48,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
35556,1,201312,2,1,1,1,8,3,6,99,99,1,1,4,1,2,1,99,99,1,99,99,2,1,99,1,99,99,1,1,2,2,2,99,99,8,5,34,2,999,11,40,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
