stud_id,w4pgrm,w4priv,w4urban3,w4all3p,w4cf3p,w4m3p,w4s1134,w4s1135,w4s1144,w4s1145,w4s120,w4s121,w4s122,w4s126,w4s409,cram,w4p229,w4p413,w4p234,w4p414,w4p503,w4faedu,w4moedu,grade_ask,deg_ask,teps_sex,tepsb_sex,np13v32v33_u,np13v32v33_ud,np13v52,edu,libart,sbl,sci,enger,agri,med,serv,else,educ,sblc,scic,engerc,agric,medc,servc,elsec
44632,1,1,2,0.82329959,0.40235475,1.3191239,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,,4.0,3.0,3.0,1.0,3.0,,1,1.0,8.0,5.0,32.5,0,0,0,0,0,1,0,0,0,,,,,1,,,
44636,3,1,1,0.20971102,0.60319114,-0.40362093,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,0.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,4.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44638,1,0,1,4.1943631,2.7826507,4.7000008,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,,4.0,2.0,3.0,0.0,2.0,,0,0.0,7.0,7.0,17.5,0,0,0,0,0,0,0,1,0,,,,,,,1,
44639,1,0,1,1.9163115,2.2596192,2.0778923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,4.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44641,1,0,1,3.0793724,4.1396823,2.6904142,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,4.0,1,1.0,7.0,6.0,80.0,0,0,0,0,0,0,1,0,0,,,,,,1,,
44642,0,1,2,0.62809235,0.32096842,0.73192847,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,6.0,1,1.0,0.0,4.0,32.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
44645,3,0,2,0.91194767,3.8392286,-1.0049683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,,3.0,,1.0,,1.0,,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44647,0,1,0,0.35554051,1.3657179,0.13877611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44648,1,0,2,3.6228821,2.8072822,3.9276867,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,1,1.0,8.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
44650,0,1,0,-1.1422548,0.26369169,-1.197557,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,1,1.0,3.0,4.0,27.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
44655,1,0,2,3.5802271,3.9665384,3.0333405,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,2.0,0.0,0.0,,,2.0,2.0,1.0,0.0,,0,0.0,,,22.5,0,0,0,0,0,0,0,0,0,,,,,,,,
44656,1,0,2,0.2063392,-1.6506786,2.3646693,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,7.0,0,0.0,7.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44657,1,1,1,1.3856356,1.6808727,1.3598629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,,,,,0.0,0.0,,,1,1.0,7.0,1.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44658,1,0,2,1.198125,2.4624283,-0.50826651,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,2.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,4.0,6.0,0,0.0,7.0,6.0,12.5,0,0,0,0,0,0,1,0,0,,,,,,1,,
44663,3,0,1,2.3855963,2.330102,2.8313763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1,1.0,8.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
44665,3,1,1,0.47175202,1.3804913,-0.066149488,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,,1,1.0,8.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
44666,1,0,2,2.0811355,2.257462,2.1579008,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,8.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44667,1,0,1,3.1091828,3.4817374,4.4499326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,6.0,6.0,1,1.0,3.0,4.0,32.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
44668,1,0,2,3.0025198,2.4218781,2.7867689,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,2.0,5.0,5.0,0.0,7.0,0,0.0,8.0,3.0,37.5,0,0,0,1,0,0,0,0,0,,,1,,,,,
44669,3,0,1,1.8855399,1.8288175,1.7758681,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,3.0,,2.0,3.0,1.0,4.0,,1,1.0,7.0,2.0,42.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44670,1,0,0,2.3225632,1.9690238,2.2200918,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,,1.0,1.0,4.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44671,1,1,2,4.6326666,4.5366349,4.1630678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,5.0,1,1.0,7.0,6.0,,0,0,0,0,0,0,1,0,0,,,,,,1,,
44675,0,1,1,-1.8180552,-1.095273,-1.6604379,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0,0.0,4.0,2.0,37.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44676,2,0,1,2.4093478,2.4155107,2.854867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,8.0,1,1.0,,,37.5,0,0,0,0,0,0,0,0,0,,,,,,,,
44678,1,0,2,1.257677,1.1314021,1.1087555,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,,1.0,2.0,1.0,1.0,1.0,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44679,1,0,1,2.0400214,3.7264307,1.4883859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,3.0,4.0,5.0,5.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44681,0,1,1,1.6779469,1.2657709,1.8148991,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,3.0,,1.0,2.0,3.0,1.0,6.0,,1,1.0,3.0,2.0,37.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44684,1,1,2,0.52360266,0.89548844,0.402511,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,,2.0,,3.0,,1.0,,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44687,1,1,2,-0.59547222,0.33945283,-1.1639553,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,1,1.0,4.0,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44689,1,0,2,3.0324929,3.6742651,2.3557048,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,4.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,1,1.0,,,32.5,0,0,0,0,0,0,0,0,0,,,,,,,,
44690,1,1,2,2.0479336,2.262018,1.1767735,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,3.0,1.0,0.0,2.0,,2.0,4.0,1.0,1.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44692,3,1,2,0.96308386,1.9725627,0.022228936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,2.0,1,1.0,7.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44695,2,0,1,1.5899812,2.2447591,1.0745447,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,,2.0,2.0,2.0,3.0,,0,0.0,7.0,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44700,1,0,0,-0.15740626,-0.01484547,-0.10492522,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44702,1,0,2,4.2687173,4.8391056,3.722225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,,3.0,5.0,5.0,3.0,,1,1.0,3.0,4.0,27.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
44703,1,0,2,1.4327697,2.504379,0.16493553,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,,3.0,,2.0,3.0,,,,0,0.0,1.0,2.0,22.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44704,0,1,0,-0.91679001,-1.0208226,-0.69985974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,,3.0,,2.0,,1.0,,,1,1.0,,,27.5,0,0,0,0,0,0,0,0,0,,,,,,,,
44706,3,1,2,1.4189516,1.3911638,1.3747904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44707,1,0,2,3.4588947,3.9422619,2.848628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,2.0,,2.0,,1.0,,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44709,1,0,1,3.1276622,2.5907702,3.0783236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,4.0,8.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44710,1,0,2,2.9598477,3.3788548,2.9856744,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,1,1.0,7.0,3.0,22.5,0,0,0,1,0,0,0,0,0,,,1,,,,,
44711,1,0,2,3.7973168,3.3435626,3.4754319,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,1.0,5.0,0,0.0,8.0,2.0,42.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44714,3,1,1,-1.6102996,-0.76633924,-2.0052328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,,,1.0,0.0,0.0,4.0,,0,0.0,,,27.5,0,0,0,0,0,0,0,0,0,,,,,,,,
44715,1,0,1,1.629898,3.0353653,0.73630011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,3.0,7.0,0,0.0,7.0,4.0,37.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
44716,1,0,1,2.4242835,2.2801299,2.7528996,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,6.0,0,0.0,7.0,3.0,22.5,0,0,0,1,0,0,0,0,0,,,1,,,,,
44718,3,0,1,2.4846826,1.9462944,2.5555356,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,8.0,1,1.0,7.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
44719,1,0,2,2.4436595,2.5003386,2.4036372,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,,1.0,,2.0,4.0,,,,1,1.0,7.0,6.0,42.5,0,0,0,0,0,0,1,0,0,,,,,,1,,
44720,1,0,2,3.7742245,3.1653569,4.05793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,,,1.0,3.0,0.0,4.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44721,3,1,1,0.23890615,1.3089603,0.0094921887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,0,0.0,3.0,6.0,52.5,0,0,0,0,0,0,1,0,0,,,,,,1,,
44726,1,0,2,2.0729687,3.1105444,-0.45576438,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44729,0,1,2,1.932319,1.2438878,1.502674,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1,1.0,0.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44730,0,1,1,0.12409705,-0.34290227,-0.47121826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,,4.0,1.0,0.0,2.0,4.0,,1,1.0,7.0,7.0,,0,0,0,0,0,0,0,1,0,,,,,,,1,
44731,1,0,1,2.1949892,2.5505443,1.7704582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44737,3,0,1,2.1116087,2.1905379,2.1005917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,4.0,4.0,2.0,0.0,1.0,6.0,8.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44743,1,0,2,3.2431545,2.7948289,4.2573447,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,6.0,0,0.0,7.0,6.0,37.5,0,0,0,0,0,0,1,0,0,,,,,,1,,
44744,3,0,2,2.4337997,2.3096154,2.4751444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0,0.0,0.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44745,2,1,2,0.099851318,1.2448916,-0.17865813,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,3.0,3.0,,0.0,0.0,2.0,6.0,1,1.0,7.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
44747,1,0,2,0.78457779,1.0408316,0.27529237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,1,1.0,8.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
44749,1,0,1,2.5307069,2.5207105,2.734386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,6.0,1,1.0,3.0,1.0,22.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44750,0,1,0,-0.83770645,0.17291284,-1.9402006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1,1.0,8.0,0.0,,1,0,0,0,0,0,0,0,0,1,,,,,,,
44753,1,0,1,1.0722601,3.1074355,-0.21522626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44754,3,0,1,2.4036815,1.9153993,2.5625136,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44755,2,0,0,0.42959386,0.3890872,-0.17875783,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,0,0.0,7.0,3.0,,0,0,0,1,0,0,0,0,0,,,1,,,,,
44757,0,1,2,1.3642627,2.2499452,-0.11406355,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1,1.0,3.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44759,1,0,2,1.6485341,1.8874665,1.5957803,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,2.0,2.0,,2.0,2.0,0.0,4.0,,1,1.0,3.0,7.0,,0,0,0,0,0,0,0,1,0,,,,,,,1,
44760,1,0,1,0.76068121,0.22719532,0.31315145,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44769,3,0,1,-0.69755113,0.22240447,-0.88561869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,0,0.0,7.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44770,2,1,2,-0.78671318,-1.2219687,-0.35336173,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1.0,7.0,4.0,37.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
44774,2,1,1,0.56982756,0.75764626,0.63236445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,,2.0,1.0,1.0,,,0,0.0,7.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44775,0,1,1,1.426321,2.3286083,1.6798843,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1,1.0,3.0,1.0,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44780,3,0,2,1.1400492,2.9078379,-0.98840684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44783,3,1,1,-1.0671688,-0.3716934,-1.2906753,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44785,0,1,1,2.2207849,3.6130586,1.9762714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1,1.0,7.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
44787,1,0,2,-0.4931837,-1.5822514,0.6591121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,,,1.0,3.0,1.0,4.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44788,1,1,2,2.4387503,2.9655366,2.0438614,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,0,0.0,7.0,4.0,27.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
44790,1,0,2,1.8060935,3.7770233,-0.20416105,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,2.0,0.0,0.0,0.0,,0,0.0,7.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44791,1,1,1,-1.385396,-1.100455,-1.1395502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,8.0,0,0.0,3.0,7.0,27.5,0,0,0,0,0,0,0,1,0,,,,,,,1,
44794,3,1,2,0.39899272,0.42965895,0.079485677,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,1,1.0,3.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44796,2,1,1,1.3224686,1.7469559,1.6034391,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,6.0,1,1.0,8.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
44800,3,0,1,1.4176414,1.2082446,1.5028976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44801,1,0,2,0.88066781,0.54001009,0.78792083,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,5.0,1,1.0,4.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
44802,3,0,1,-1.584829,-1.326421,-2.2260101,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,,0.0,0.0,,,,1.0,0.0,,,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44803,1,0,2,3.1148617,2.3162792,3.4830034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,2.0,,2.0,1.0,,,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44804,1,0,1,2.5941296,3.2918406,1.3405602,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44806,3,0,1,1.4936434,1.6562477,1.2548951,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,1.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,5.0,4.0,1,1.0,8.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
44808,1,1,2,0.15086192,-0.10071044,-0.22110285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,6.0,0,0.0,7.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
44809,1,0,0,2.1226425,2.1941314,2.2950237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,,2.0,,1.0,,0.0,,,1,1.0,3.0,4.0,27.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
44810,1,0,1,3.1354291,3.5942616,3.0623384,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,1.0,1.0,,,,1.0,,2.0,,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44812,1,0,1,1.7611916,0.99909043,2.6081326,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,6.0,0,0.0,,,27.5,0,0,0,0,0,0,0,0,0,,,,,,,,
44816,1,0,1,2.5510116,2.355608,2.8516407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44818,1,0,2,2.5039787,3.0506272,2.48105,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,,3.0,,1.0,,4.0,,,1,1.0,0.0,4.0,32.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
44819,1,0,2,3.5374885,3.5763032,3.3394761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,2.0,6.0,1,1.0,4.0,3.0,,0,0,0,1,0,0,0,0,0,,,1,,,,,
44822,1,0,2,4.1845231,3.9126444,4.8126526,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,,3.0,,2.0,4.0,2.0,,,0,0.0,4.0,4.0,32.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
44825,2,1,1,-0.033008408,-0.00018820836,0.85855013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,,1,1.0,,,22.5,0,0,0,0,0,0,0,0,0,,,,,,,,
44826,1,0,1,1.5272844,2.0950174,1.3554511,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,5.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44827,1,1,1,1.1768696,1.5266565,1.5392712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,2.0,6.0,0,0.0,8.0,2.0,42.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
44829,1,1,2,1.6494513,3.6288331,1.1725855,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
44831,3,0,1,2.5077574,2.2248716,1.9794626,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,2.0,1.0,1.0,1.0,,2.0,0.0,0.0,2.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
