  3831513  .3565356433391571      .050493024289608    1.5573208332061768243 4 2 1653 2 2 2 5 134255251110000010000 0 1 0 0 0 033 2266166211112311 1 3 4 4 1 12122 2 4 13 43 3 33 2 1 6 6 2 0 1 1 0 0 0 2 4 4 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 3 1 2 1 2 6 2 2 2 5 2 1 6 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1 1 2 3 4 4 3 2 4 2 1 30 0000000000000000
  3971203  .1271670162677765    .22950954735279083     3.654405117034912115 1 3 3653 3 6 2 6 144133232110000000001 0 1 0 0 0 055 6151655533213334 2 3 2 2 3 32333 2 6 13 33 3 23 1 4 4 6 6 0 0 0 0 1 0 2 3 3 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 6 2 1 1 6 6 2 1 3 4 3 3 2 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 3 2 2 2 1 2 2 2 2 2 2 4 40 0000000000000000
  4411203 .16774903237819672     .2620130479335785    3.2416000366210938114 2 2 2651 6 2 2 2 134155251110000000110 0 0 0 1 0 033 6333635432322223 2 2 1 2 4 34111 2 6 12 33 3 22 2 4 4 6 6 0 0 1 0 0 0 2 5 3 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 6 4 3 1 2 6 1 3 2 2 3 1 5 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 4 3 3 3 2 3 3 4 2 2 3 1 10 0000000000000000
  4531203 .11412256956100464     .1264333426952362    3.3561856746673584113 1 2 2652 2 6 4 1 233244141110000010000 0 0 0 0 0 133 6126623322224444 4 4 3 4 4 43311 2 4 32 32 2 13 2 4 6 6 6 0 0 0 0 1 0 2 3 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6 4 3 1 1 1 197 3 5 2 1 3 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 1 3 3 3 3 3 4 1 41 0000000000000000
  4551403  .2707252502441406     .3882060647010803    2.4004929065704346114 1 5 5652 1 1 2 2 113265351610000000101 0 0 0 0 0 111 2151634413424443 3 3 3 2 2 22312 2 4 22 32 3 11 1 3 4 6 6 0 0 1 1 1 0 2 5 3 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 3 1 1 1 6 2 3 3 3 6 1 6 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 4 2 3 3 1 3 2 4 1 1 1 1 30 0000000000000000
  4591203 .10571371018886566     .2157820463180542    1.7069059610366821113 2 1 1652 1 2 2 2 124153153101000000100 0 1 0 0 0 033 3333333322222222 2 2 2 2 2 22313 4 1 33 33 3 33 6 4 5 6 2 0 1 0 0 0 0 2 3 3 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 6 4 5 2 6 6 1 2 4 2 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 3 2 2 2 2 2 2 2 20 0000000000000000
  4651412 1.3755466938018799     2.054929256439209    -.2962305545806885135 3 2 2651 2 2 3 2 463255152300010001000 1 0 1 0 0 022 3666162211114444 3 2 1 1 4 44111 4 3 13 33 3 12 2 4 1 6 6 0 0 0 0 0 1 2 5 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 3 2 1 1 6 6 2 2 3 2 2 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 2 3 2 3 3 3 3 3 3 4 2 30 0000000000000000
  5131203  .2183087319135666    .22285127639770508    2.1398842334747314134 2 2 3652 2 3 4 6 124244232210000010000 0 0 0 0 0 111 3136633323433443 2 2 3 5 4 32233 6 6 13 33 2 32 3 4 4 6 6 0 0 1 0 0 0 2 5 3 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 3 1 3 1 2 6 1 1 1 5 6 4 6 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 2 2 2 2 1 3 4 4 3 3 4 4 40 0000000000000000
  5161402   .493539422750473      .659735918045044     2.090131998062134114 2 3 3652 3 2 3 2 253155251101000000101 0 0 0 0 0 123 4232655532212344 3 2 2 2 3 33111 4 4 12 33 3 22 2 3 1 6 6 0 1 1 1 1 0 2 4 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 3 2 1 1 2 1 1 1 1 4 5 2 3 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 2 1 2 2 3 3 2 4 3 3 4 2 30 0000000000000000
  5271313 .29283300042152405     .3219115436077118   -.40707892179489136215 1 5 5652 4 4 1 1 163133231310000010000 0 1 1 0 0 011 1331133322114444 4 4 4 4 4 33111 4 6 12 32 2 12 3 1 2 6 6 0 0 1 0 0 0 2 4 2 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 3 1 1 2 6 6 1 2 2 2 2 1 6 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 2 4 4 3 4 4 4 1 40 0000000000000000
